area_name,id,date,confirmed_cases,new_cases,movement_score,stationary_score,lag_adjusted_cases
"Waynesboro, Virginia, US",51820.0,08/16/2020,188,1,-0.07172,0.25281,1
"Waynesboro, Virginia, US",51820.0,08/17/2020,195,7,-0.11674,0.19394,8
"Waynesboro, Virginia, US",51820.0,08/18/2020,195,0,-0.09161,0.18088,0
"Waynesboro, Virginia, US",51820.0,08/19/2020,196,1,-0.10952,0.17648,2
"Waynesboro, Virginia, US",51820.0,08/20/2020,197,1,-0.07035,0.16996,2
"Waynesboro, Virginia, US",51820.0,08/21/2020,198,1,-0.10737,0.17812,0
"Waynesboro, Virginia, US",51820.0,08/22/2020,206,8,0.06261,0.19043,3
"Waynesboro, Virginia, US",51820.0,08/23/2020,206,0,0.07134,0.24059,0
"Waynesboro, Virginia, US",51820.0,08/24/2020,208,2,-0.08114,0.16465,1
"Waynesboro, Virginia, US",51820.0,08/25/2020,210,2,-0.14484,0.17126,1
"Waynesboro, Virginia, US",51820.0,08/26/2020,210,0,-0.1063,0.19596,0
"Waynesboro, Virginia, US",51820.0,08/27/2020,213,3,0.08964,0.16642,1
"Waynesboro, Virginia, US",51820.0,08/28/2020,213,0,-0.06588,0.1674,2
"Waynesboro, Virginia, US",51820.0,08/29/2020,214,1,-0.14438,0.20388,2
"Waynesboro, Virginia, US",51820.0,08/30/2020,215,1,0.00145,0.21183,1
"Waynesboro, Virginia, US",51820.0,08/31/2020,215,0,-0.20464,0.20402,3
"Waynesboro, Virginia, US",51820.0,09/01/2020,216,1,-0.05284,0.18094,1
"Waynesboro, Virginia, US",51820.0,09/02/2020,218,2,-0.08338,0.16688,2
"Waynesboro, Virginia, US",51820.0,09/03/2020,220,2,0.08741,0.15853,1
"Waynesboro, Virginia, US",51820.0,09/04/2020,221,1,0.05086,0.14483,2
"Waynesboro, Virginia, US",51820.0,09/05/2020,224,3,0.02985,0.18577,4
"Waynesboro, Virginia, US",51820.0,09/06/2020,225,1,0.04865,0.2248,2
"Waynesboro, Virginia, US",51820.0,09/07/2020,227,2,-0.1862,0.22442,3
"Waynesboro, Virginia, US",51820.0,09/08/2020,228,1,-0.12153,0.18213,2
"Waynesboro, Virginia, US",51820.0,09/09/2020,230,2,-0.03244,0.20348,2
"Waynesboro, Virginia, US",51820.0,09/10/2020,234,4,-0.10519,0.18441,5
"Waynesboro, Virginia, US",51820.0,09/11/2020,236,2,-0.10041,0.17095,1
"Waynesboro, Virginia, US",51820.0,09/12/2020,239,3,-0.09014,0.21516,1
"Waynesboro, Virginia, US",51820.0,09/13/2020,241,2,0.10135,0.24128,3
"Waynesboro, Virginia, US",51820.0,09/14/2020,243,2,-0.0519,0.20704,0
"Waynesboro, Virginia, US",51820.0,09/15/2020,248,5,-0.20679,0.19037,0
"Waynesboro, Virginia, US",51820.0,09/16/2020,249,1,-0.10414,0.16804000000000002,2
"Waynesboro, Virginia, US",51820.0,09/17/2020,250,1,-0.14457,0.17844000000000002,0
"Waynesboro, Virginia, US",51820.0,09/18/2020,253,3,-0.01661,0.18659,2
"Waynesboro, Virginia, US",51820.0,09/19/2020,253,0,0.058,0.20082,0
"Waynesboro, Virginia, US",51820.0,09/20/2020,253,0,-0.1054,0.21415,2
"Waynesboro, Virginia, US",51820.0,09/21/2020,255,2,-0.18412,0.19018,6
"Waynesboro, Virginia, US",51820.0,09/22/2020,255,0,-0.09037,0.19466,1
"Waynesboro, Virginia, US",51820.0,09/23/2020,257,2,-0.10376,0.18418,6
"Waynesboro, Virginia, US",51820.0,09/24/2020,257,0,-0.07346,0.18232,-1
"Waynesboro, Virginia, US",51820.0,09/25/2020,259,2,-0.1093,0.18776,5
"Waynesboro, Virginia, US",51820.0,09/26/2020,265,6,-0.05525,0.21656,1
"Waynesboro, Virginia, US",51820.0,09/27/2020,266,1,-0.02424,0.21475,2
"Waynesboro, Virginia, US",51820.0,09/28/2020,272,6,-0.14048,0.179,0
"Waynesboro, Virginia, US",51820.0,09/29/2020,271,-1,-0.18635,0.19718,0
"Waynesboro, Virginia, US",51820.0,09/30/2020,276,5,-0.02494,0.16495,0
"Waynesboro, Virginia, US",51820.0,10/01/2020,277,1,-0.03245,0.15682,0
"Waynesboro, Virginia, US",51820.0,10/02/2020,279,2,0.01415,0.15544000000000002,0
"Westmoreland, Virginia, US",51193.0,03/06/2020,0,0,-0.02614,0.12254,0
"Westmoreland, Virginia, US",51193.0,03/07/2020,0,0,0.01081,0.17839000000000002,1
"Westmoreland, Virginia, US",51193.0,03/08/2020,0,0,0.13554000000000002,0.19206,-1
"Westmoreland, Virginia, US",51193.0,03/09/2020,0,0,0.052279999999999986,0.12815,0
"Westmoreland, Virginia, US",51193.0,03/10/2020,0,0,0.0408,0.15678,0
"Westmoreland, Virginia, US",51193.0,03/11/2020,0,0,0.05014,0.11102,0
"Westmoreland, Virginia, US",51193.0,03/12/2020,1,1,0.00212,0.14987,0
"Westmoreland, Virginia, US",51193.0,03/13/2020,0,-1,-0.0408,0.12119,0
"Westmoreland, Virginia, US",51193.0,03/14/2020,0,0,-0.04993,0.18933,0
"Westmoreland, Virginia, US",51193.0,03/15/2020,0,0,-0.03788,0.2313,0
"Westmoreland, Virginia, US",51193.0,03/16/2020,0,0,-0.05825,0.16768,0
"Westmoreland, Virginia, US",51193.0,03/17/2020,0,0,-0.13502,0.18005,0
"Westmoreland, Virginia, US",51193.0,03/18/2020,0,0,-0.14321,0.1957,0
"Westmoreland, Virginia, US",51193.0,03/19/2020,0,0,-0.15819,0.19395,0
"Westmoreland, Virginia, US",51193.0,03/20/2020,0,0,-0.15925,0.19684,0
"Westmoreland, Virginia, US",51193.0,03/21/2020,0,0,-0.19875,0.2616,0
"Westmoreland, Virginia, US",51193.0,03/22/2020,0,0,-0.21992,0.29758,0
"Westmoreland, Virginia, US",51193.0,03/23/2020,0,0,-0.28251,0.25759,0
"Westmoreland, Virginia, US",51193.0,03/24/2020,0,0,-0.1848,0.23457,0
"Westmoreland, Virginia, US",51193.0,03/25/2020,0,0,-0.30556,0.2894,0
"Westmoreland, Virginia, US",51193.0,03/26/2020,0,0,-0.23061,0.21917,0
"Westmoreland, Virginia, US",51193.0,03/27/2020,0,0,-0.2664,0.20751,0
"Westmoreland, Virginia, US",51193.0,03/28/2020,0,0,-0.34109,0.28604,0
"Westmoreland, Virginia, US",51193.0,03/29/2020,0,0,-0.1935,0.25838,1
"Westmoreland, Virginia, US",51193.0,03/30/2020,0,0,-0.22025,0.22373,1
"Westmoreland, Virginia, US",51193.0,03/31/2020,0,0,-0.25175,0.25859,0
"Westmoreland, Virginia, US",51193.0,04/01/2020,0,0,-0.30639,0.2477,1
"Westmoreland, Virginia, US",51193.0,04/02/2020,0,0,-0.29019,0.24227,0
"Westmoreland, Virginia, US",51193.0,04/03/2020,1,1,-0.32836,0.2285,2
"Westmoreland, Virginia, US",51193.0,04/04/2020,2,1,-0.27381,0.2623,0
"Westmoreland, Virginia, US",51193.0,04/05/2020,2,0,-0.3571,0.32165,3
"Westmoreland, Virginia, US",51193.0,04/06/2020,3,1,-0.23548,0.21778000000000006,0
"Westmoreland, Virginia, US",51193.0,04/07/2020,3,0,-0.26249,0.24357,0
"Westmoreland, Virginia, US",51193.0,04/08/2020,5,2,-0.28421,0.25225,0
"Westmoreland, Virginia, US",51193.0,04/09/2020,5,0,-0.27285,0.23352,0
"Westmoreland, Virginia, US",51193.0,04/10/2020,8,3,-0.36795,0.26842,0
"Westmoreland, Virginia, US",51193.0,04/11/2020,8,0,-0.25613,0.26468,1
"Westmoreland, Virginia, US",51193.0,04/12/2020,8,0,-0.30238000000000004,0.32838,0
"Westmoreland, Virginia, US",51193.0,04/13/2020,8,0,-0.38347,0.28352,1
"Westmoreland, Virginia, US",51193.0,04/14/2020,8,0,-0.25288,0.2286,0
"Westmoreland, Virginia, US",51193.0,04/15/2020,8,0,-0.23221,0.24644,0
"Westmoreland, Virginia, US",51193.0,04/16/2020,9,1,-0.21113,0.21314,0
"Westmoreland, Virginia, US",51193.0,04/17/2020,9,0,-0.272,0.23091,2
"Westmoreland, Virginia, US",51193.0,04/18/2020,10,1,-0.2873,0.27353,2
"Westmoreland, Virginia, US",51193.0,04/19/2020,10,0,-0.24913,0.26992,0
"Westmoreland, Virginia, US",51193.0,04/20/2020,10,0,-0.21596,0.27138,3
"Westmoreland, Virginia, US",51193.0,04/21/2020,10,0,-0.23977,0.23134,3
"Westmoreland, Virginia, US",51193.0,04/22/2020,12,2,-0.20844,0.22189,0
"Westmoreland, Virginia, US",51193.0,04/23/2020,14,2,-0.21068,0.27516,1
"Westmoreland, Virginia, US",51193.0,04/24/2020,14,0,-0.33635,0.25361,1
"Westmoreland, Virginia, US",51193.0,04/25/2020,17,3,-0.2264,0.24744,-1
"Westmoreland, Virginia, US",51193.0,04/26/2020,20,3,-0.2584,0.3037,2
"Westmoreland, Virginia, US",51193.0,04/27/2020,20,0,-0.21406,0.26267,2
"Westmoreland, Virginia, US",51193.0,04/28/2020,21,1,-0.19059,0.25465,1
"Westmoreland, Virginia, US",51193.0,04/29/2020,22,1,-0.21661,0.22423,5
"Westmoreland, Virginia, US",51193.0,04/30/2020,21,-1,-0.32674000000000003,0.28046,-1
"Westmoreland, Virginia, US",51193.0,05/01/2020,23,2,-0.28107,0.20335,1
"Westmoreland, Virginia, US",51193.0,05/02/2020,25,2,-0.12782000000000002,0.19499,2
"Westmoreland, Virginia, US",51193.0,05/03/2020,26,1,-0.1154,0.24905,2
"Westmoreland, Virginia, US",51193.0,05/04/2020,31,5,-0.11987,0.19716,2
"Westmoreland, Virginia, US",51193.0,05/05/2020,30,-1,-0.20416,0.22358000000000006,1
"Westmoreland, Virginia, US",51193.0,05/06/2020,31,1,-0.23636,0.23164,0
"Westmoreland, Virginia, US",51193.0,05/07/2020,33,2,-0.17401,0.21284,3
"Westmoreland, Virginia, US",51193.0,05/08/2020,35,2,-0.23815,0.21051,1
"Westmoreland, Virginia, US",51193.0,05/09/2020,37,2,-0.19408,0.2213,0
"Westmoreland, Virginia, US",51193.0,05/10/2020,38,1,-0.14639000000000002,0.25627,0
"Westmoreland, Virginia, US",51193.0,05/11/2020,38,0,-0.18451,0.20182,0
"Westmoreland, Virginia, US",51193.0,05/12/2020,41,3,-0.15846,0.21549,0
"Westmoreland, Virginia, US",51193.0,05/13/2020,42,1,-0.15023,0.20811,0
"Westmoreland, Virginia, US",51193.0,05/14/2020,42,0,-0.2047,0.22859,1
"Westmoreland, Virginia, US",51193.0,05/15/2020,42,0,-0.17697000000000002,0.20425,-1
"Westmoreland, Virginia, US",51193.0,05/16/2020,42,0,-0.1049,0.19684,1
"Westmoreland, Virginia, US",51193.0,05/17/2020,42,0,-0.04238,0.25344,0
"Westmoreland, Virginia, US",51193.0,05/18/2020,42,0,-0.2366,0.2276,3
"Westmoreland, Virginia, US",51193.0,05/19/2020,43,1,-0.15625999999999998,0.22299,2
"Westmoreland, Virginia, US",51193.0,05/20/2020,42,-1,-0.21829,0.23218000000000005,2
"Westmoreland, Virginia, US",51193.0,05/21/2020,43,1,-0.21713,0.2052,4
"Westmoreland, Virginia, US",51193.0,05/22/2020,43,0,-0.21794,0.21052,7
"Westmoreland, Virginia, US",51193.0,05/23/2020,46,3,-0.17281,0.21519,2
"Westmoreland, Virginia, US",51193.0,05/24/2020,48,2,-0.10329,0.25256,0
"Westmoreland, Virginia, US",51193.0,05/25/2020,50,2,-0.24441,0.21969,0
"Westmoreland, Virginia, US",51193.0,05/26/2020,54,4,-0.11224,0.20997,2
"Westmoreland, Virginia, US",51193.0,05/27/2020,61,7,-0.16621,0.20512,3
"Westmoreland, Virginia, US",51193.0,05/28/2020,63,2,-0.24298000000000006,0.23569,2
"Westmoreland, Virginia, US",51193.0,05/29/2020,63,0,-0.18661,0.22007,6
"Westmoreland, Virginia, US",51193.0,05/30/2020,63,0,-0.12969,0.21,4
"Westmoreland, Virginia, US",51193.0,05/31/2020,65,2,0.01164,0.20441,0
"Westmoreland, Virginia, US",51193.0,06/01/2020,68,3,-0.09774,0.18561,1
"Westmoreland, Virginia, US",51193.0,06/02/2020,70,2,-0.17595999999999998,0.18778,0
"Westmoreland, Virginia, US",51193.0,06/03/2020,76,6,-0.0924,0.195,1
"Westmoreland, Virginia, US",51193.0,06/04/2020,80,4,-0.15375999999999998,0.18822,1
"Westmoreland, Virginia, US",51193.0,06/05/2020,80,0,-0.21928000000000006,0.20567,0
"Westmoreland, Virginia, US",51193.0,06/06/2020,81,1,-0.14251,0.20652,0
"Westmoreland, Virginia, US",51193.0,06/07/2020,81,0,0.00905,0.20459,1
"Westmoreland, Virginia, US",51193.0,06/08/2020,82,1,-0.1041,0.18647,1
"Westmoreland, Virginia, US",51193.0,06/09/2020,83,1,-0.08816,0.18515,2
"Westmoreland, Virginia, US",51193.0,06/10/2020,83,0,-0.10744,0.18275,0
"Westmoreland, Virginia, US",51193.0,06/11/2020,83,0,-0.13209,0.19112,0
"Westmoreland, Virginia, US",51193.0,06/12/2020,84,1,-0.11287,0.16527999999999998,0
"Westmoreland, Virginia, US",51193.0,06/13/2020,85,1,-0.02574,0.16959000000000002,0
"Westmoreland, Virginia, US",51193.0,06/14/2020,87,2,0.03399,0.2009,0
"Westmoreland, Virginia, US",51193.0,06/15/2020,87,0,-0.09928,0.18734,1
"Westmoreland, Virginia, US",51193.0,06/16/2020,87,0,-0.1252,0.19644,3
"Westmoreland, Virginia, US",51193.0,06/17/2020,87,0,-0.13772,0.18743,0
"Westmoreland, Virginia, US",51193.0,06/18/2020,87,0,-0.14332,0.19384,1
"Westmoreland, Virginia, US",51193.0,06/19/2020,87,0,-0.2122,0.16658,0
"Westmoreland, Virginia, US",51193.0,06/20/2020,88,1,-0.10446,0.16864,0
"Westmoreland, Virginia, US",51193.0,06/21/2020,91,3,0.07128999999999999,0.18995,1
"Westmoreland, Virginia, US",51193.0,06/22/2020,91,0,-0.11694,0.19684,7
"Westmoreland, Virginia, US",51193.0,06/23/2020,92,1,-0.09785,0.18699,4
"Westmoreland, Virginia, US",51193.0,06/24/2020,92,0,-0.12838,0.19158,1
"Westmoreland, Virginia, US",51193.0,06/25/2020,92,0,-0.13125,0.19306,3
"Westmoreland, Virginia, US",51193.0,06/26/2020,93,1,-0.16510999999999998,0.16371,0
"Westmoreland, Virginia, US",51193.0,06/27/2020,100,7,-0.027610000000000003,0.18244,0
"Westmoreland, Virginia, US",51193.0,06/28/2020,104,4,0.0287,0.20646,0
"Westmoreland, Virginia, US",51193.0,06/29/2020,105,1,-0.10717,0.20418,0
"Westmoreland, Virginia, US",51193.0,06/30/2020,108,3,-0.10801,0.2045,8
"Westmoreland, Virginia, US",51193.0,07/01/2020,108,0,-0.09971,0.17902,0
"Westmoreland, Virginia, US",51193.0,07/02/2020,108,0,-0.06178,0.17085999999999998,2
"Westmoreland, Virginia, US",51193.0,07/03/2020,108,0,-0.25783,0.15195999999999998,0
"Westmoreland, Virginia, US",51193.0,07/04/2020,108,0,-0.1842,0.19989,6
"Westmoreland, Virginia, US",51193.0,07/05/2020,116,8,0.06901,0.19055,47
"Westmoreland, Virginia, US",51193.0,07/06/2020,116,0,-0.15455,0.21619,12
"Westmoreland, Virginia, US",51193.0,07/07/2020,118,2,-0.07726,0.18507,0
"Westmoreland, Virginia, US",51193.0,07/08/2020,118,0,-0.10735,0.17284000000000002,0
"Westmoreland, Virginia, US",51193.0,07/09/2020,124,6,-0.09407,0.17959,2
"Westmoreland, Virginia, US",51193.0,07/10/2020,171,47,-0.15972999999999998,0.16874,1
"Westmoreland, Virginia, US",51193.0,07/11/2020,183,12,-0.06948,0.15809,0
"Westmoreland, Virginia, US",51193.0,07/12/2020,183,0,0.11362,0.19149,-2
"Westmoreland, Virginia, US",51193.0,07/13/2020,183,0,-0.09751,0.17583,1
"Westmoreland, Virginia, US",51193.0,07/14/2020,185,2,-0.09832,0.17589000000000002,2
"Westmoreland, Virginia, US",51193.0,07/15/2020,186,1,-0.05687,0.17964000000000002,0
"Westmoreland, Virginia, US",51193.0,07/16/2020,186,0,-0.09418,0.16982,0
"Westmoreland, Virginia, US",51193.0,07/17/2020,184,-2,-0.18471,0.1777,0
"Westmoreland, Virginia, US",51193.0,07/18/2020,185,1,-0.12727,0.19236,0
"Westmoreland, Virginia, US",51193.0,07/19/2020,187,2,-0.026560000000000004,0.22279,0
"Westmoreland, Virginia, US",51193.0,07/20/2020,187,0,-0.07808999999999999,0.20399,1
"Westmoreland, Virginia, US",51193.0,07/21/2020,187,0,-0.06987,0.19495,2
"Westmoreland, Virginia, US",51193.0,07/22/2020,187,0,-0.17481,0.21568,1
"Westmoreland, Virginia, US",51193.0,07/23/2020,187,0,-0.10957,0.19403,1
"Westmoreland, Virginia, US",51193.0,07/24/2020,187,0,-0.15787,0.16473,0
"Westmoreland, Virginia, US",51193.0,07/25/2020,188,1,-0.01355,0.17740999999999998,1
"Westmoreland, Virginia, US",51193.0,07/26/2020,190,2,0.06287999999999999,0.19974,0
"Westmoreland, Virginia, US",51193.0,07/27/2020,191,1,-0.12603,0.19091,0
"Westmoreland, Virginia, US",51193.0,07/28/2020,192,1,-0.12559,0.1856,0
"Westmoreland, Virginia, US",51193.0,07/29/2020,192,0,-0.19785,0.20018,2
"Westmoreland, Virginia, US",51193.0,07/30/2020,193,1,-0.07307999999999999,0.19004,0
"Westmoreland, Virginia, US",51193.0,07/31/2020,193,0,-0.19457,0.1601,2
"Westmoreland, Virginia, US",51193.0,08/01/2020,193,0,-0.06514,0.18494,0
"Westmoreland, Virginia, US",51193.0,08/02/2020,193,0,0.05396,0.19271,5
"Westmoreland, Virginia, US",51193.0,08/03/2020,195,2,-0.12195,0.16688,7
"Westmoreland, Virginia, US",51193.0,08/04/2020,195,0,-0.38135,0.25843,2
"Westmoreland, Virginia, US",51193.0,08/05/2020,197,2,-0.06565,0.19465,0
"Westmoreland, Virginia, US",51193.0,08/06/2020,197,0,-0.11168,0.18836,2
"Westmoreland, Virginia, US",51193.0,08/07/2020,202,5,-0.15967,0.17253,1
"Westmoreland, Virginia, US",51193.0,08/08/2020,209,7,-0.09037,0.17207,2
"Westmoreland, Virginia, US",51193.0,08/09/2020,211,2,0.11208,0.21024,-1
"Westmoreland, Virginia, US",51193.0,08/10/2020,211,0,-0.06898,0.1864,1
"Westmoreland, Virginia, US",51193.0,08/11/2020,213,2,-0.09288,0.18868,0
"Westmoreland, Virginia, US",51193.0,08/12/2020,214,1,-0.1088,0.17397,1
"Westmoreland, Virginia, US",51193.0,08/13/2020,216,2,-0.17622000000000002,0.2107,2
"Westmoreland, Virginia, US",51193.0,08/14/2020,215,-1,-0.19019,0.17987999999999998,1
"Westmoreland, Virginia, US",51193.0,08/15/2020,216,1,-0.13814,0.22382,-1
"Westmoreland, Virginia, US",51193.0,08/16/2020,216,0,0.03165,0.24032,0
"Westmoreland, Virginia, US",51193.0,08/17/2020,217,1,-0.15002,0.20184,0
"Westmoreland, Virginia, US",51193.0,08/18/2020,219,2,-0.11061,0.18624,1
"Westmoreland, Virginia, US",51193.0,08/19/2020,220,1,-0.11129,0.18481,0
"Westmoreland, Virginia, US",51193.0,08/20/2020,219,-1,-0.11191,0.17776,1
"Westmoreland, Virginia, US",51193.0,08/21/2020,219,0,-0.13493,0.16232,0
"Westmoreland, Virginia, US",51193.0,08/22/2020,219,0,-0.06592,0.21196,2
"Westmoreland, Virginia, US",51193.0,08/23/2020,220,1,0.0898,0.19253,0
"Westmoreland, Virginia, US",51193.0,08/24/2020,220,0,-0.12353,0.20616,0
"Westmoreland, Virginia, US",51193.0,08/25/2020,221,1,-0.10984,0.17609,0
"Westmoreland, Virginia, US",51193.0,08/26/2020,221,0,-0.04906,0.19992,0
"Westmoreland, Virginia, US",51193.0,08/27/2020,223,2,-0.13271,0.17924,1
"Westmoreland, Virginia, US",51193.0,08/28/2020,223,0,-0.12045,0.1599,4
"Westmoreland, Virginia, US",51193.0,08/29/2020,223,0,-0.14505,0.19056,3
"Westmoreland, Virginia, US",51193.0,08/30/2020,223,0,0.12929000000000002,0.18716,0
"Westmoreland, Virginia, US",51193.0,08/31/2020,223,0,-0.13924,0.23571,0
"Westmoreland, Virginia, US",51193.0,09/01/2020,224,1,-0.09982,0.20057,1
"Westmoreland, Virginia, US",51193.0,09/02/2020,228,4,-0.10669,0.17365999999999998,0
"Westmoreland, Virginia, US",51193.0,09/03/2020,231,3,-0.13018,0.15511,0
"Westmoreland, Virginia, US",51193.0,09/04/2020,231,0,-0.14743,0.16452,0
"Westmoreland, Virginia, US",51193.0,09/05/2020,231,0,-0.08911000000000001,0.18615,2
"Westmoreland, Virginia, US",51193.0,09/06/2020,232,1,0.08871,0.17800000000000002,2
"Westmoreland, Virginia, US",51193.0,09/07/2020,232,0,-0.17074,0.1829,1
"Westmoreland, Virginia, US",51193.0,09/08/2020,232,0,-0.01584,0.17847000000000002,1
"Westmoreland, Virginia, US",51193.0,09/09/2020,232,0,-0.22076,0.20751,3
"Westmoreland, Virginia, US",51193.0,09/10/2020,234,2,-0.20894,0.22726,1
"Westmoreland, Virginia, US",51193.0,09/11/2020,236,2,-0.26318,0.15386,3
"Westmoreland, Virginia, US",51193.0,09/12/2020,237,1,-0.14222,0.1777,7
"Westmoreland, Virginia, US",51193.0,09/13/2020,238,1,0.04589,0.17717,3
"Westmoreland, Virginia, US",51193.0,09/14/2020,241,3,-0.07537999999999999,0.1654,0
"Westmoreland, Virginia, US",51193.0,09/15/2020,242,1,-0.14362,0.16219,2
"Westmoreland, Virginia, US",51193.0,09/16/2020,245,3,-0.12475,0.18216,2
"Westmoreland, Virginia, US",51193.0,09/17/2020,252,7,-0.22938000000000006,0.19132,6
"Westmoreland, Virginia, US",51193.0,09/18/2020,255,3,-0.22025,0.1596,1
"Westmoreland, Virginia, US",51193.0,09/19/2020,255,0,-0.1688,0.17769,3
"Westmoreland, Virginia, US",51193.0,09/20/2020,257,2,0.03809,0.2295,4
"Westmoreland, Virginia, US",51193.0,09/21/2020,259,2,-0.08782999999999999,0.17712999999999998,1
"Westmoreland, Virginia, US",51193.0,09/22/2020,265,6,-0.14197,0.19667,1
"Westmoreland, Virginia, US",51193.0,09/23/2020,266,1,-0.09639,0.16585999999999998,0
"Westmoreland, Virginia, US",51193.0,09/24/2020,269,3,-0.22584,0.161,1
"Westmoreland, Virginia, US",51193.0,09/25/2020,273,4,-0.21526,0.17703,0
"Westmoreland, Virginia, US",51193.0,09/26/2020,274,1,-0.17987999999999998,0.21077,-1
"Westmoreland, Virginia, US",51193.0,09/27/2020,275,1,-0.00566,0.21655,1
"Westmoreland, Virginia, US",51193.0,09/28/2020,275,0,-0.1246,0.18278,0
"Westmoreland, Virginia, US",51193.0,09/29/2020,276,1,-0.15611,0.18942,0
"Westmoreland, Virginia, US",51193.0,09/30/2020,276,0,-0.12251,0.19099,0
"Westmoreland, Virginia, US",51193.0,10/01/2020,275,-1,-0.10213,0.16012,0
"Westmoreland, Virginia, US",51193.0,10/02/2020,276,1,-0.16559,0.14018,0
"Williamsburg, Virginia, US",51830.0,03/06/2020,0,0,0.04398,0.15004,0
"Williamsburg, Virginia, US",51830.0,03/07/2020,0,0,0.07664,0.16539,0
"Williamsburg, Virginia, US",51830.0,03/08/2020,0,0,0.01451,0.17804,0
"Williamsburg, Virginia, US",51830.0,03/09/2020,0,0,0.01312,0.15328,0
"Williamsburg, Virginia, US",51830.0,03/10/2020,0,0,-0.029210000000000007,0.12722999999999998,0
"Williamsburg, Virginia, US",51830.0,03/11/2020,0,0,0.06295,0.10843,0
"Williamsburg, Virginia, US",51830.0,03/12/2020,0,0,0.05537,0.13534000000000002,1
"Williamsburg, Virginia, US",51830.0,03/13/2020,0,0,-0.01155,0.15263,0
"Williamsburg, Virginia, US",51830.0,03/14/2020,0,0,-0.0834,0.18259,0
"Williamsburg, Virginia, US",51830.0,03/15/2020,0,0,-0.07626000000000001,0.24083,3
"Williamsburg, Virginia, US",51830.0,03/16/2020,0,0,-0.09395,0.2166,0
"Williamsburg, Virginia, US",51830.0,03/17/2020,1,1,-0.23148,0.23201,1
"Williamsburg, Virginia, US",51830.0,03/18/2020,1,0,-0.16788,0.25947,0
"Williamsburg, Virginia, US",51830.0,03/19/2020,1,0,-0.20836,0.27566,0
"Williamsburg, Virginia, US",51830.0,03/20/2020,4,3,-0.2021,0.25235,0
"Williamsburg, Virginia, US",51830.0,03/21/2020,4,0,-0.39324,0.32486,0
"Williamsburg, Virginia, US",51830.0,03/22/2020,5,1,-0.33139,0.34718000000000004,0
"Williamsburg, Virginia, US",51830.0,03/23/2020,5,0,-0.37666,0.32871,1
"Williamsburg, Virginia, US",51830.0,03/24/2020,5,0,-0.34157,0.32064000000000004,1
"Williamsburg, Virginia, US",51830.0,03/25/2020,5,0,-0.40849,0.36283,0
"Williamsburg, Virginia, US",51830.0,03/26/2020,5,0,-0.29283000000000003,0.29745,1
"Williamsburg, Virginia, US",51830.0,03/27/2020,5,0,-0.25082,0.30789,1
"Williamsburg, Virginia, US",51830.0,03/28/2020,6,1,-0.38589,0.33388,0
"Williamsburg, Virginia, US",51830.0,03/29/2020,7,1,-0.36094,0.32719000000000004,0
"Williamsburg, Virginia, US",51830.0,03/30/2020,7,0,-0.35945,0.29502,1
"Williamsburg, Virginia, US",51830.0,03/31/2020,8,1,-0.33818000000000004,0.3427,2
"Williamsburg, Virginia, US",51830.0,04/01/2020,9,1,-0.35187,0.32492,1
"Williamsburg, Virginia, US",51830.0,04/02/2020,9,0,-0.37685,0.30929,1
"Williamsburg, Virginia, US",51830.0,04/03/2020,9,0,-0.34679,0.29333000000000004,2
"Williamsburg, Virginia, US",51830.0,04/04/2020,10,1,-0.38504,0.37012,0
"Williamsburg, Virginia, US",51830.0,04/05/2020,12,2,-0.44287,0.37352,1
"Williamsburg, Virginia, US",51830.0,04/06/2020,13,1,-0.33526,0.32838,0
"Williamsburg, Virginia, US",51830.0,04/07/2020,14,1,-0.31374,0.3186,0
"Williamsburg, Virginia, US",51830.0,04/08/2020,16,2,-0.24092,0.31365,3
"Williamsburg, Virginia, US",51830.0,04/09/2020,16,0,-0.2983,0.30087,0
"Williamsburg, Virginia, US",51830.0,04/10/2020,17,1,-0.35355,0.32366,-1
"Williamsburg, Virginia, US",51830.0,04/11/2020,17,0,-0.36921,0.31726,0
"Williamsburg, Virginia, US",51830.0,04/12/2020,17,0,-0.45256,0.3798,0
"Williamsburg, Virginia, US",51830.0,04/13/2020,20,3,-0.44868,0.36878,0
"Williamsburg, Virginia, US",51830.0,04/14/2020,20,0,-0.24776,0.31445,0
"Williamsburg, Virginia, US",51830.0,04/15/2020,19,-1,-0.28987,0.3015,0
"Williamsburg, Virginia, US",51830.0,04/16/2020,19,0,-0.24678000000000005,0.30887,-4
"Williamsburg, Virginia, US",51830.0,04/17/2020,19,0,-0.2734,0.26574000000000003,-1
"Williamsburg, Virginia, US",51830.0,04/18/2020,19,0,-0.39497,0.37412,0
"Williamsburg, Virginia, US",51830.0,04/19/2020,19,0,-0.24524,0.34599,0
"Williamsburg, Virginia, US",51830.0,04/20/2020,19,0,-0.32661,0.3491,1
"Williamsburg, Virginia, US",51830.0,04/21/2020,15,-4,-0.24105,0.32927,0
"Williamsburg, Virginia, US",51830.0,04/22/2020,14,-1,-0.2655,0.27739,0
"Williamsburg, Virginia, US",51830.0,04/23/2020,14,0,-0.28281,0.30537,3
"Williamsburg, Virginia, US",51830.0,04/24/2020,14,0,-0.22693,0.2873,0
"Williamsburg, Virginia, US",51830.0,04/25/2020,15,1,-0.3154,0.34893,0
"Williamsburg, Virginia, US",51830.0,04/26/2020,15,0,-0.37793,0.36534,2
"Williamsburg, Virginia, US",51830.0,04/27/2020,15,0,-0.2861,0.3344,1
